origin,target
1145793642,1069779568
1620367109,1426678996
1068147834,2662304214
505200533,1077596103
1037596100,3643456321
998962627,2662365296
1564460294,1629709815
1617752576,1642629278
6223917007,1068063886
1260318366,3643403344
6450685293,7309087030
12964763136,6200115894
1616667632,7848561770
1606531573,1040637928
8277145597,1473435238
916165968,9002991878
1040638163,11384939564
9737698989,1621290413
1611173495,1068063724
1704791924,1137828248
1616667632,8762700180
1617752576,7848561770
3665419147,1615091942
12292917162,8674323628
8932916522,1040637953
3786511210,7071369644
8193082977,1040294615
1621067610,1037964938
1617167195,8719296104
3974453016,6166581815
1621054719,1145773851
1040658012,8660539356
7308949593,1608044673
6511611452,8107161572
998962627,1563416978
2657136727,1406689440
1617880115,3604296549
1612046520,8172616697
1137901776,8985301001
1621047727,1068147766
1617752576,8170400659
1145655857,3604296534
3974459625,1040539173
1612094006,9847440965
1145773948,1954839214
8251778248,1621290324
8485325232,1621067734
1145773946,1024112394
1564460294,7157439314
1053292548,13300446624
1556348932,1145743225
1559711550,2657799046
2291146348,1617054959
1426678155,3646862624
1037964202,1069215863
1564460294,12599891813
1069215918,1039415313
505200533,916096476
1137877798,999517562
5116235193,1009926564
1450232401,3643456323
8983271539,1069889223
1617054997,12374096167
1313652901,1612483247
1068148006,9146961813
6511611452,1261276826
1621047725,1272169014
1617055018,916096437
7129282848,8158021718
6450685293,2662697262
993376197,916096392
1262260511,8765961709
1052813212,1619638780
1262260511,8273141851
1612384240,1069889398
1610961508,1619638882
1141200507,1621067682
1433967207,1069215789
1611925468,1145669287
1069215543,8485586880
1039424816,2662304199
1069215918,1137901833
12964763136,1621047802
1559711651,1068148173
1559711651,13360615114
1615091814,505388706
1606450055,1609201644
1606633549,1611874879
1617880115,2661208980
2657833849,2038167797
1261277188,1037964992
1040637767,2657136669
8269682616,2662304181
1141200507,1040638408
905155893,8157822244
3646862695,10912504122
1141200507,1611827552
1371610534,8189694365
1137780228,1628760929
1313678134,1041173785
5116235193,976677489
8985488062,5182288438
11384939501,1621290338
1621321361,1024112395
8157866277,8984955536
1069215543,8726136552
1606450055,1069216113
2657136715,1559532415
2657833849,1069741281
905155893,1650457169
11802245835,1621321361
12292895472,5457848467
7825339312,2662365405
998962627,1077693506
505392415,1612483234
1433967207,1620366802
2657136727,7306038633
1614937402,587259913
12964480711,1650435263
1068148006,5190677075
7129282848,1137813128
893759884,1621047789
1619638817,1040638203
6216269652,6209230925
1037554140,1040637793
1146427117,1043878578
1621047763,1077596346
2662304109,1557585167
1039424816,1557585243
1557077846,1643070480
8269682616,1641262861
1313577473,1053292574
1069216427,1141130810
1606633549,2936084664
3974453016,1068247212
1055655358,1621290339
6223917007,1137878152
1260318366,2637643536
1371610534,8158379709
8821598069,1039438600
1060119444,1272168284
7825339312,1863853017
9721358727,1039438428
1426678155,1611874787
2662365569,11384939581
7768340509,1037596121
1037596100,1313577423
8173506229,8985635396
1621054719,1620366826
1559711651,3637832353
1067977877,1617167180
1641263132,1260318386
13153423014,913720984
1564460294,1612366541
12292917162,3611203754
1628769330,1145743756
1313678103,8179012549
8423894536,1621067693
1146451398,1068147681
4949967156,1024112413
7686254350,263984972
1069215543,1642629289
13153423014,8208999132
1426678155,1620087725
1055600993,10918263812
1621290304,5415490495
7819575227,9836056170
8484350247,1621047761
1612384240,1068147612
11384939501,8218548042
1313653023,1406365004
1616667632,1068246609
1037964202,1691191356
2662304109,12587639360
8984955528,5041639139
1609201581,1145743535
12292917162,3250945604
1606633549,1145604878
1606449620,3640222120
6450685293,1068063953
3639599557,1691221223
1067977877,2657136645
1615091814,1611182071
3786511210,1068246633
1102452271,1426471910
3643421885,1612277780
1137780228,1406701961
1556348932,1814894327
998962627,1055600623
1003137858,12964753179
1617880115,1621054692
1068148006,1137877518
12292917162,1145636579
1145655857,5182940919
2661208912,8987018752
1612094006,1137828310
1052813212,2662608508
1610961537,2657799012
1621047725,991354891
1559711550,1146451505
5133445586,3665450146
1313678103,1616759082
8277450043,8209578683
1628770657,1563416935
288523430,1069889370
12964480712,1137877403
1557069700,1141051292
1621062397,1068063669
3646862695,8494032754
8994952216,1069779627
1037564596,9027902678
1040638163,1039415436
7308949593,993367261
922791578,1629684963
10934535844,1146426815
7812676330,7164687375
8193884030,1137877267
8172709649,1619638803
1067977880,5184777062
1137780228,1611202732
1145773948,1619638809
8456598025,7825557131
1145793642,9138225708
7825339312,1734169307
1060119444,922774426
1055600993,1433967201
1037554140,8213443173
3606255725,7164687365
998962627,8744640401
1037953356,1616710221
1691191288,11308778017
1655970984,1037964208
1643665749,2056179900
6216269652,916096405
2662304109,1563416846
1620569217,1137878214
2661208912,8145000116
8193082977,1611785873
8153422895,1069215922
1037964202,1611925493
12292917162,8984837384
2657136727,1628869540
13362893189,1563416859
1272168295,1620367169
3639599557,1272168217
893759851,5216029247
1146451398,2637645985
1068147834,1158273897
1606449620,991354715
13362893189,1145793627
2657799012,7460487023
1069215918,5417654865
1068148146,1055655231
2661208912,5158061570
1146451398,8239456512
5417654865,1760109903
1621047763,1563416846
1313600228,834996494
1052813212,1146451456
1610961508,1578951728
2670843085,993367290
8485325232,3956688543
1559711720,1141200403
1655970984,1811861548
1621047763,1432334923
1137901776,7152086542
1704791924,1262259970
2791237742,5187326456
1003137858,1068247100
5417654865,1562400766
1069741207,9856004016
893759884,1055655171
1606008233,590368889
1612046520,1043825328
905155893,8172709703
1606531573,1620569402
6450685293,1158273890
1053292548,1261276872
1564464189,1145636483
7129282848,7828364208
10934535844,922791558
1621047763,8433523434
1617167195,1077596159
8485325232,3484676763
8433893898,3640192997
2657852283,1272168401
11673695882,2662365411
1069215918,6226342820
1055600722,1619638871
8685420797,914749189
1621290304,10912504120
1559711550,7460487020
13362893138,2056198266
1564464189,1145604898
1621047727,590369128
5231304244,3665419147
998962627,1260318394
8747418692,2936086072
8158177345,1024112385
1313577473,3606255561
1621067610,2662304096
1003137858,994630695
1137877798,5182288394
1261277973,1069216217
7819575227,5430425048
893759884,1610961517
1628770657,1040294688
1621054719,1606493009
1621067702,8726136570
1069215918,1621261338
9836071271,1557069628
1564464172,1562119267
505392415,1608009911
1556348932,1053292751
1272168295,1137877481
8193884030,1606008249
1621054719,8669583958
1141200403,7848773248
3646874612,1009926550
8747418692,1069889096
11137591523,2662304339
1643105352,7812149546
11384939501,8247608991
1069215543,1621321279
1040637767,8994344706
1272168295,6491351891
8158177345,1612483365
1146427117,8173506223
6166581809,8192736852
1040637767,1145793627
1606008233,1620330000
8157866277,8983271539
1620584270,1620569149
6223917007,1617055002
1621054719,7306623351
1137901776,888742820
1606008233,8413750653
1617055018,8981887702
8983271539,1040637877
2291146348,1068147558
893416300,1562400593
1612384240,1313577420
9737698989,1621067725
1641263132,7038417684
7812149546,5457797300
7129282848,7122960812
6216269652,4219274618
1313653023,1068246744
1564460294,1068147847
1055600722,4238539220
1615091814,8205116472
1617725163,5221852518
1629708153,3485491087
890509985,1615091814
1068147834,1704791982
2662304109,1040638098
1559711550,10905516313
8747418692,8750790995
1037554140,1722438280
1615091772,8152814307
6216269652,8680970780
2662365569,1621321291
1052813212,8178335577
2657833849,9146677968
13153423014,7188645162
1040637767,1704817577
1069741207,1433964977
8193082977,5133277560
8984955528,2662444964
8173506229,1650431850
1617167195,1141051488
1691191288,6997012054
6204263139,1620569180
6511611452,1052858086
1621047763,8158177342
1617752576,1629200730
1052813212,1621062364
3665419147,1040539270
1704791924,8170400652
1557069700,1407116987
8985488062,1069889048
8153225258,1137878002
1621047725,4438436740
1450232401,1619638759
5133445586,2662365386
9737698989,1619639943
1559711550,9689968826
1141200403,6209316513
1617752576,1621261399
1040638074,2825575097
13362893138,1313577470
3643423601,913826141
1615091814,1040637826
1617752576,1040539251
7768340509,1037621613
1621290304,838253386
8821598069,1068246849
7933167458,1621321489
2657799214,1426471910
1024112466,1141051261
7308949593,8984955528
1037953356,9836071238
8153422895,9709765880
1628769330,1620558994
1564460294,1040638030
1261277188,8556342938
8193884030,9698247765
5116235193,1652107855
1641263132,1650415097
1620367109,1882351157
5158061544,1621321652
7812676330,7386439791
1145773946,8189446707
1621268605,8983041904
7812676330,1606005320
1564460294,1055600637
3639599557,1611874838
1261277973,3974453024
3639599557,1039415109
1621290304,5074659811
1313678134,6224319562
2670843085,6518670813
1612094006,12964763172
1641263132,8153471442
922791578,13041850968
1433967207,1054445842
1024112466,1040638346
1606633549,1557069732
8456598025,1039424842
1621321361,3604257405
1628770657,5030715759
8273141851,1141168961
1617725034,8821598069
7308949593,994630584
1069215543,3637832348
1069216427,8276884426
1037953356,1611874905
1069215543,2657799231
1145773948,1145774246
1620569217,1145655780
1617725034,1621261315
1556348932,8855243398
8277106873,5182288440
1272168295,1614952000
9721358727,1617725005
8157866277,8726583480
8193082977,4951790263
3047110542,2081472728
9737698989,1146426934
1040638106,1628755614
1615091814,1615091792
1055600993,2657799116
12964480712,1650436380
1040638106,998560825
1628770657,1641262958
2657833849,1611925441
1069216427,1068147766
1621321633,7849925995
1037564596,1040638349
8747418692,12920947489
1617167195,13811083096
5158061544,7734872385
1617055018,2657833908
1612384240,1039425133
1643665749,3606255724
1052813212,9836071346
8484350247,4297300399
1563416964,1068147837
1141200507,1450232418
1557077846,4428276771
3643423601,5615038267
3646874612,9014048420
1069216427,8277842049
1617167195,1145773877
8277106873,2657136778
1643105352,1611874905
1559711550,3895547993
12964480711,7862110274
5417654865,4774925173
1037564596,8173058734
5158061544,916166869
3646874612,1606679791
4230302123,3637693058
8237474085,1024112418
8984955528,9153209277
8273141851,8853982909
8747418692,8273361862
3643421885,8194173320
8153422895,11384939523
1611925468,1024112428
1037953330,2662365510
3665419147,7309041902
10934535844,1067977845
1617725163,1674610341
1614937402,1052813212
8277450043,4479246395
1060119444,3643477382
5116235193,1137901881
1141200403,1650453727
8277450043,1068246866
1013888053,1060119271
1557585267,1068247194
1069216427,1040247711
1611173495,1406664407
8193082977,1524185515
7819575227,1069779612
1606449620,1562400617
1609201581,590873426
8983271539,3717255451
1557585267,1055600656
8456598025,8153372550
1426678155,2938004694
1146451398,1068147613
2657833849,8152814312
1620584270,1069215625
4230302123,8173506225
1610961517,7309041902
1643665749,914752282
11137591523,6166581811
1055600722,2662365308
1052813212,1610956149
1261277973,2662304129
8269682616,1040638258
7825339312,3670449831
1055655358,1564464166
1606450055,9138285373
922791578,9847440970
1067977877,1067977760
4949967156,1621321424
6166581809,1557585255
1641263132,2662365428
1037964876,1371610544
593971682,7450565008
1617725034,593971714
1559711550,2299747692
1055655358,4230311100
1040638074,3334816385
1406362313,2667487467
7825824922,4238539244
1621047763,8503726164
13300446619,6226402959
9737698989,1620569233
1262259617,8805347581
1621067610,6518730157
1619638804,1040429713
1621054719,590862857
1610961508,1621062444
8269682616,2657136670
1040638106,2936086463
890509985,2657799114
3646862695,890465198
1040638409,1407117005
1563416964,1137877349
1137901776,1064099603
1621047727,1617698863
12964480712,2299747692
1643105352,7129282819
2657136727,1606670233
1610961517,2657799227
1617725163,1313611409
4230302123,1069215483
922791578,1080993832
13300446619,1557585318
1611925468,6224801372
11802245835,1606005313
8985488062,5191777679
2662304109,5419179001
1003137858,1068063710
1620367109,3643423728
8983271539,5158088450
1620584270,7822802440
8251778248,893416311
5430425049,1146426791
1040637767,1621069075
1055600993,1040539176
1313678134,9145818763
13362893138,2936084796
1629708153,1563416976
4949967206,1432332171
3643421885,1141200403
2670843085,1039438558
7129282848,8272778222
1406362313,1406554118
1620584270,1039438551
5231304244,9836071267
505392415,11384160048
1606531573,593972225
3786511210,1611895097
1564464189,6226327030
1137901776,8278558017
3047110542,1823602671
2657799012,1617725172
1313653062,8984779962
6166581809,7983762940
11673695882,1261277915
1146427117,1406365010
7825339312,1313652990
1055600722,11384939583
8172709649,1611874922
3665419147,1433974223
1040638163,993697858
1145655857,1066787202
288523430,913722911
1612094006,1040539214
1621047725,1619638769
1037964876,5219578831
1313678134,8994344706
1055600993,994680151
1313678103,1621328979
1052813212,1621067637
13362893189,1042064699
1621268605,1145636678
2661208912,1313678211
8157866277,5189495559
2657799057,915413668
1137877798,1040638102
5158061544,8857682451
1608044676,8983308020
4230302123,2662558444
288523430,1040637802
893759884,1621067709
8172709649,1068063781
8173506229,1272168817
3643423601,1137877754
9737698989,8660579983
1609201581,1067977929
1559711720,8745260378
1060119444,1262259946
1617752576,1052813192
3047110542,8985300996
4949967156,8984762723
1615091772,1562400740
1040638163,8762754208
1629708153,1055655215
1643105352,7828541836
1614937402,890465183
2657799012,1040638173
6223917007,1788679151
1060119444,1406664412
1067977877,998956888
1037953330,1617183876
8433893898,1561382669
1040658012,1621289872
8277145597,3956741272
2791237742,4297300450
288523430,1141051274
1069215543,7306623342
2657852283,994679732
5116235193,13468878671
12292917162,1068063724
6204263139,2954517992
1612384240,8173405709
505392415,3785524970
1037964876,5430425068
1313653023,1621067700
8172709649,3655685118
4230302123,2657852353
3606255561,8273361851
8234404217,1617698899
6450685293,1039438391
2657799057,1611827559
2661208912,1731966197
1040638409,3640222138
8685769737,6224680380
8747418692,424094092
7812676330,1137780760
1262259617,1611795694
1620569217,1621268596
2661208912,7820254953
3606255725,1037596078
1052813212,1145604878
1621321361,8230319059
1621067680,5221310034
1069216427,1611874825
1612046435,1069889161
1055655358,8762918870
2657136727,2657798981
9836071271,1613171638
13153423014,1145636631
1606449620,1611795696
7157439314,1621321286
1610961508,3637832398
1563416964,590113818
1313653062,1612046458
8277106873,1068147834
3606255561,916165902
1313678103,8234528187
1628770657,1617054977
7308949593,1043878595
1069888930,1069216254
8273141851,1261277670
1037564596,5555136304
1052813212,4991273486
1609201581,13362893155
993376197,6209316514
1040638074,1617698908
922791578,1695249148
1609201581,2662558356
8158177345,1067977637
1052813111,1145666313
3974453016,1704818158
13362893138,505387068
8985488062,1621054655
998962627,8277102378
1313678134,8218615795
1557585267,1260318456
1040638074,4949967134
1615092005,1052911187
1617880115,8983211130
8173506229,1068063814
2657799214,2791269825
1643665749,1137780368
1067977880,8154513010
1145773870,1655971005
7129282848,1433969950
593971682,1650432631
1608044676,9159048868
1557069700,1711411934
6216269652,1406650636
8485325232,7768340509
4230302123,1040294581
11384939501,4949967184
12964480711,8153815960
1371610534,1621328958
1313577473,1407117005
2657799057,7822802440
1037596100,5430425067
8173506229,8237558240
1141200507,1606342096
1146451398,7182481935
1102452271,1040638450
916165968,505391331
8273141851,2657799225
1621047727,3611203746
1313678134,2139276540
1426481135,1037596086
8157866277,2657136610
1611925468,3655685156
1145773870,913721032
922791578,1260318439
7825339312,2662304344
1612046520,905155857
1037554140,7812395848
4230302123,2662365455
1060119444,922094012
3646874612,1621321272
5732977165,1621290412
1037564596,13362893101
1620569217,5177232398
1628770657,1606449829
7812676330,1371610538
8237474085,7849926011
1450232401,1313652958
689738858,1559711483
3786511210,8984950788
1052813111,1067977875
13300446619,8250961151
1433967207,1261277093
1617880115,2662304338
5430425049,1620367147
1621047725,8985425884
1055600993,5187413132
1617725163,9146860865
1615091814,2661208963
1141200507,593972240
7157439314,7849926060
1037964876,1557069634
1621268605,8983222669
1643105352,1621290351
4949967156,1407112892
8484350247,1055600709
689738858,1564460291
893759851,10918267115
1450232401,7986901374
11802245835,1609201637
7129282848,1145655894
1606449620,1406641860
1013888053,905155859
8173506229,1039438548
1060119444,1158274382
1052813212,1611202758
1606450055,3974459628
1610961508,1619641123
1628769330,2662444830
1313577473,1406641867
1612046435,8193576463
8153422895,4005908407
7812676330,1621067726
1606531573,11384939435
1146451398,2660584010
1608044676,1432337045
1629708153,2660583934
1141200507,2657136716
1609201581,2657833908
1040638163,9689968824
1137901776,1615091730
8157866277,8166661461
1260318366,8213443176
1655970984,1052813232
3646874612,5191765782
8984950808,1040638332
1053292548,505200996
1371610534,1675234537
8821598069,998956936
1621047763,2449863083
6166581809,11453897917
2662365569,8672848106
8983271539,1722844901
6223917007,1621321420
2791237742,1037553835
1628770657,1615091922
1450232401,8192903141
10934535844,1619641107
1145636610,1052813267
8269682616,1621047804
1406362313,2662697235
6511611452,1620558971
5039978145,1146451374
1040638074,1416739169
7129282848,1068247557
1621067610,1563416935
12964763136,2662697264
7768340509,1068247744
1040638074,916165902
1616667632,8984955519
1037596090,1145774070
13300446619,4885721646
1141200507,991354891
3047110542,1606743750
1055600993,1617698921
2791237742,1145774251
1039424816,1137780368
1145773870,1055600988
5430425049,1704817761
1013888053,1617055007
7308949593,9009653287
1146427117,2657799122
1262259617,5182940874
993376197,2552431311
1141200507,1635173866
4230302123,2657136555
1137901776,6384024514
1609201581,5187326476
1068148006,998958630
7308949593,593971665
1621054719,9689968852
7129282848,1557585330
1037564596,1611874900
8153422895,1024112449
860793263,2431522758
505392415,1066787046
1040658012,1621054708
1621067610,993367262
1068148146,1040638386
1609201581,8173080235
2657799057,1426681370
8747418692,8270062526
8277106873,8273109252
1621062397,1619641119
922791578,8265961476
6511611452,1674610341
8984950808,1557585313
1621067680,9021656160
11384939501,1037248201
5231304244,1043825387
1313678134,8994952204
2657833849,998956917
8172709649,3606255559
11384939501,1069888996
1261277188,8173506228
1069888930,1040638176
1619638804,2657799116
1433967207,1261276791
9836071271,1621261367
1068148146,1563416975
13362893138,1371610547
8821598069,1559711651
7157439314,1069215516
8685420797,1617167136
1261277973,994630397
1261277188,5555136301
1024112466,1617698923
1616667632,2662365336
12292917162,994630399
1141200403,1611895032
1145773946,1145666361
1069215543,8255203410
12964480712,5187413131
3974459625,4312210936
905155893,6226253410
12964480712,8179012552
8269682616,7164687310
1067977877,7785773599
8932916522,1040638279
3643421885,1426678143
12964480711,8173506222
905155893,1053292662
3643423601,1037553835
8485325232,7983588123
1641263132,7166624151
12964480711,4966912295
8273141851,7983588123
3606255561,2657833887
1621054719,9138225704
1037596090,5189495559
3047110542,10918330807
9737698989,3611203697
1621067680,3484676789
1564460294,2936082772
11673695882,1077596484
1371610534,8234528183
8484350247,7166624135
1621047727,6204267288
1621047763,1077596164
1040658012,8234485221
1620584270,1137877334
3974459625,6486807908
1137877798,1620440850
2662304109,2657136748
288523430,1037554124
3974453016,1037564613
1067977877,1406689425
7129282848,1617167246
1069888930,8268928294
1137877798,1068247330
8153422895,1406650641
1433967207,1621062477
8985488062,6450685292
8157866277,1704817802
5417654865,7285446350
6223917007,7734872385
5133445586,8731746166
1564464172,7832252529
1313653062,1628773834
1260318366,1606679811
1556348932,8503720776
5417654865,7825304514
1557585267,1313577483
7157439314,1141051801
1037964876,5419178996
12964480711,1621047778
1617725163,1024112452
1612046435,5163835414
4949967156,1039438549
288523430,8192836527
1619638817,6488672044
8994952216,2449854645
593971682,1261278025
1557069700,1371601826
3665419147,913722911
12964480711,1557585295
1641263132,1621289847
3606255561,2662304324
288523430,1040638332
893416300,11416417359
5732977165,7288083983
1557585267,8987730511
13153423014,1610956131
1621062397,998592529
8433893898,1621261345
1557069700,2657799016
1614937402,1621268613
1040638163,1606670173
8423894536,5418979949
1617752576,5182288396
1606633549,1788679072
1606008233,1272167992
1261277973,1611202770
8456598025,1621047732
1628770657,3317211553
993376197,5184936105
1137780228,1619641152
2661208912,1722844901
5116235193,916166839
4949967206,1040637812
8173506229,8456598026
1040638409,1606008278
2662365569,7848561770
13153423014,1641263077
893416300,914752181
11384939501,1009926550
1067977877,505383530
7812149546,12374096190
1055600722,1260318260
8484350247,1068064114
1617725034,1564464172
1628770657,1620569382
1067977877,1450232427
1628770657,913790128
1617167195,1137901819
1137780228,1145774082
2657799214,3484441981
8984950808,1621047734
1641263132,1610956170
1610961517,1069216345
1617167195,1261277556
12964480712,1606523055
1433967207,1055655235
1013888053,1040638030
1040638106,1612483275
8273141851,1611925486
1621067702,922749561
890509985,1641263077
12292917162,13728484470
7308949593,1055655121
5231304244,8200872197
1617725034,1146426601
1564464172,1141200507
8747418692,9847440979
3643423601,1620371554
2661208912,1621268661
2291146348,5182288508
8994952216,1785261982
1450232401,1040294611
1619638817,1621268684
1612094006,1261276671
2657136727,9721358723
5417654865,11673695878
8485325232,1146451398
1406362313,3655685122
1069741207,1629709318
3643421885,3643423698
8984955528,1620584303
3606255725,1145636717
916165968,8781102553
1003137858,2661208988
11673695882,8410850527
2661208912,916096344
2670843085,1621321339
8747418692,998560786
1262260511,2662365438
1137901776,1611202758
1053292548,1557061070
1450232401,1611173467
2657136645,7164687364
1261277973,1611173495
893759884,8987730492
4949967206,11910387019
1053292548,9836071227
1313678103,5116235199
1643665749,1406547884
8994952216,1261277427
593971682,1145793576
1610961537,1137813269
1564464189,3640201092
8193884030,3238252220
1615092005,1039438522
9836071271,1060119290
1037596100,1069889340
1655970984,4428276691
5732977165,922791610
1621067610,1621290015
1426678155,1040637757
8277106873,6166581809
8456598025,7164302906
1620367109,1619638807
993376197,8158123291
593971682,1024112415
1067977880,12920947489
5417654865,1621321630
3974453016,905155843
12964763136,1557585195
1068147834,1433967215
1145773946,1040638089
5039978145,12853018077
8932916522,991634345
8158177345,1620367096
1621321361,1067977794
1609201581,2662365353
8485325232,998977998
1145793642,1141200484
1141200507,1024112402
1426678155,1068063818
1426481135,3045862264
5231304244,2657852414
8485325232,9251899937
6223917007,1055600705
1069741207,12599741103
1272168295,2657799244
5133445586,1608050091
893759851,1617725040
1069215918,3026715851
7812149546,1704792082
1313653023,2320612116
1611173495,7825304535
505392415,998560781
8685420797,998956887
1619638804,1722450824
9836071271,3717255451
9836071271,1611202762
1068148006,1261277843
1628770657,1610961525
2657136727,1621328879
1621054719,1650439046
916165968,1628763500
8984955528,2660583998
7308949593,11910387019
8237474085,1621290272
1620367109,2381769603
3974459625,505383530
1564464189,6488672043
3047110542,8186131070
8277450043,1433967201
2791237742,2662608477
2657136645,1137877085
8685420797,2662304145
1621047727,8680970779
1260318366,8272844889
288523430,8559858714
1617167195,1563416909
8456598025,3665450150
2657136727,1563416885
1606633549,1557077850
1040638409,6511813683
9836071271,1614321334
6166581809,1562119267
1371610534,999517562
5732977165,1610956134
11137591523,8153339130
288523430,8983211197
8153422895,8204382580
6450685293,5182288420
5039978145,7841839298
1433967207,913720924
1137901776,3250945956
3646874612,1037553846
1067977880,1261276621
8234404217,1146426738
8153225258,1009926566
1621067680,1984968406
1313678103,3665432498
1037964876,5074648161
1037596090,1261277135
1606008233,1734559525
7768340509,1628773852
1617880115,1612483288
1617055018,1611874853
1037953330,4939309432
1040638074,1615092001
1060119444,1137901773
1137901776,8230734942
1068148146,1261277086
893416300,1040638420
1145655857,905155893
2661208912,7181892530
1616667632,1563416833
7812676330,11384205240
1621321633,1760109903
3646874612,1650435269
1617054997,1562400593
13362893138,1613171625
1069215918,1563416873
2657833849,1833617605
8983271539,7154914154
1614937402,1069889204
1067977880,1704817714
1619638804,11137591389
8932916522,1077596407
3606255561,2659260506
1067977880,8213443173
8277106873,3640210093
1564464189,2658207670
1621321361,4550614492
8484350247,1069741202
2657852283,1037953315
905155893,1055600777
11802245835,1040658074
1052813111,1621054739
1039424816,1009926563
7768340509,1559711550
1037554140,593971714
893759884,1615091767
689738858,1619638825
1145773870,1003137861
3974453016,1039424817
6511611452,1704817802
1621321361,3047856340
1621321361,3643421875
5133445586,1617183983
1629708153,1272168136
1055600993,1628755596
1313577473,1069779657
1137780228,1606743898
12964480712,9836056191
1060119444,1053292594
1619638817,9836056191
2291146348,1628770696
1313600228,5430424955
8747418692,3606255738
1037596090,8218615798
8423894536,3974459602
1146427117,1313652987
1145773870,1137780482
8433893898,1068147949
2662304109,2139276540
1617167195,1563416858
3786511210,1060119567
505392415,1620569327
5732977165,991634350
12964763136,1145655972
1145773948,3643403339
13153423014,1069889077
3974459625,1606679664
1141200507,3655685079
1037953330,1040637831
1145636610,1620367016
3606255725,1608044677
1559711720,1137780605
9721358727,9625201686
12292895472,1039424809
12964480712,505392427
916165968,1146427031
1608044676,1621062479
1068148006,8157994911
8193884030,1621054735
1040638106,2662365492
1610961517,1814894327
1040658012,3646862624
1040638106,1559711673
7157439314,1616710227
1612384240,1068246636
1037554140,288523430
13362893138,1615091763
1145655857,8014304989
8685420797,1621054747
1003137858,8186131080
8173506229,5191765730
1621067702,3317181894
893759884,1621054656
1606531573,1137901753
1611925468,6224801372
3639599557,6226327030
1610961517,1068147960
1556348932,1040637860
1611173495,8278860063
1621047725,5132054500
505200533,8190656083
1137780228,1145774108
1643105352,8189446712
1628769330,288523303
1037596090,2662365455
1617752576,1068147987
905155893,1037248206
3606255725,1620371544
11673695882,1052911203
2791237742,1621268694
1612094006,1137828389
8193082977,587205721
1037554140,11384205245
12292895472,1606679675
1313652901,3637832446
7686254350,7812816920
1146427117,1313652981
3643421885,1619638788
1426678155,2662304224
1617725163,8172761934
1621067680,2299599807
5039978145,8277131959
993376197,2632307965
3606255725,1137877484
505392415,1610956158
9737698989,3334816677
2791237742,9609634888
1039424816,1313713843
8433893898,1613171626
1371610534,905155873
8173506229,10247725500
8153225258,8172761937
12964763136,593971646
8234404217,1137901833
1621067680,1620440850
1691191288,1619638812
1052813111,9836071277
7825824922,1145793634
13153423014,1313652987
1313600228,8144963403
6166581809,1620569149
7933167458,1606743760
1433967207,3606255586
993376197,1621290090
1052813111,3484676779
1040638106,1069215691
8932916522,12410968648
8273141851,2207530132
1039424816,1615092005
1557069700,1054455826
1704791924,1621261331
1557077846,2657136583
1621290304,1077693504
3606255561,1068063685
1145636610,3643403329
8153225258,5219578831
2657799057,2662365560
2657852283,1039424835
1146427117,1068064114
12964480712,1615046199
3646874612,1041205144
1617055018,1137780727
1037964876,8236482317
1621047725,1611925437
5231304244,1037564613
1619638817,1077596421
1040638409,994630439
6204263139,1313710182
1606449620,1617698856
1145655857,4005908459
1272168295,1621047725
1616667632,7820254947
8158177345,3639627028
1612046435,1024112431
7933167458,1145636515
6223917007,8987800338
7819575227,1611874929
2657136727,11011639508
1313653062,1262260149
1060119444,1640803946
8423894536,1068246866
1426481135,7849155473
1141200507,12671123703
7825339312,1040637751
1037953356,1068247320
1557077846,1146426731
1655970984,7288099559
1450232401,5182940905
3643421885,3665453113
1313653023,1563416843
1557069700,1260318269
1606633549,8107161572
5231304244,9130174662
5231304244,2663237244
1617725163,914072106
8821598069,13362893169
9737698989,1043825540
13362893189,8153225259
905155893,1039438433
1055655358,914072135
1621067610,4193590113
505392415,8172709703
2657799012,1054445799
1621067680,8273361865
1621321361,1068147617
1313577473,1039425045
5417654865,1037964212
1564460294,1145666317
8277450043,1068063953
1055600722,1043878664
11137591523,8158379708
993376197,1037553942
7686254350,1041205146
1621067610,1619638829
11673695882,1628773852
1068148006,7812411296
1564460294,1069741331
2657136727,5920554031
7812676330,1146426640
1069888930,10224891711
1040637767,1040637983
1262260511,5555141675
1313678134,6404316302
1040658012,1069216345
1145773946,8984837388
2657136645,1557077850
893416300,1066690116
893416300,7118311079
1629708153,916166798
2291146348,1003137837
1037953356,1260318439
6166581809,3640192996
2662365569,1621069128
1037964876,1052857921
1037964876,7812149534
1013888053,1732328394
1145636610,893759851
1620569217,1043825565
2657799057,6518794374
11802245835,2657880921
8158177345,6204267291
1563416964,1262259819
1102452271,8256930802
1629708153,7930197501
1313600228,1617167122
3786511210,8153408926
3646862695,1564464147
8821598069,1557077846
8173506229,1053292588
9721358727,993376179
1611173495,11137591298
8173506229,3639599549
2657799012,8170400655
1426481135,1262260352
1145773870,1313652901
1145773946,5221433359
1621047763,1617167122
1055600993,1612063971
13153423014,916165980
1313653062,2657852284
1137780228,1143263879
1426678155,3484676771
998962627,5554639227
1611173495,1039425063
8423894536,1619638770
13300446619,1077693620
1068147834,2662697232
8985488062,2662365570
1406362313,2661208976
1037953356,2662304019
1141200403,4962930995
1559711550,1611202777
1704791924,4230302183
8484350247,1261276826
1610961517,1612366525
1313577473,1619638815
11137591523,2394230363
4230302123,505392573
2657799012,6450685315
1069216427,1003137786
1145773870,1406689440
