origin,target
3343375955,8272765185
2662558429,1102452271
8985635398,6224271872
913826141,7828541836
916096443,1037554011
1037554109,7182296143
1009926517,1313679990
994679415,7071369629
1407116987,689738871
1040539261,838253429
1024112430,1040658081
1643070549,3955759139
1040638329,8559858713
4297300466,993376176
8984950808,1039425119
1040539191,1642629271
994630523,7167688570
3366322622,1003137849
913826141,994680175
890465212,2449854634
1024112430,5415490497
7182481954,1040638112
1040539300,4297300466
1037596119,7182370453
993367424,5421515130
893416730,1037953291
1406547265,5421515233
1037564613,8212566419
1003137751,689739009
8984865122,914105050
1040637752,998592456
913720924,905155880
1606407376,994630468
2431522763,913720924
994679904,4479204018
8984955531,1040539240
1606523055,1024112422
2431522763,1611173475
2663237228,689739009
913720924,1040539242
5920554011,8213443171
8441772391,1620569184
2663230725,993367426
991364496,1040638234
993376181,8209614897
8209578684,2219324171
7167688570,922094014
1037596089,8273361852
1407117004,922094012
994630523,994680102
1037953291,8193576462
998967624,913720938
993376176,8278601398
5421515215,905155886
993367306,1559536144
2643052699,1040539263
1040638446,1003137849
8266668591,8266070202
7182481954,5421515204
1416726659,922094013
2449846950,1067977483
1037596089,3956733345
994630695,689738858
993376176,7828541836
4297300466,8983308020
1037953315,5216029247
8209644956,993367388
1037553818,3955759123
4297300466,1037964214
5419178996,914752275
1606407376,1620569302
998592452,994679919
1620440889,8186131080
1037250738,2662558434
5419178996,998932320
1606407376,1040539331
8266668591,830589911
914760086,8278996118
922094010,1037596094
1643070515,1024112426
1024112427,2604851764
8205116454,890509983
1037596119,1942936808
1416726659,998956887
1040637761,1024112428
914105050,3343375955
1037248227,1037553817
8984950807,1040638450
7182481954,3661804562
1606557909,1037621634
5156177953,913826635
2449846950,2825575098
998956888,922774444
922094025,689738871
1037953291,914749191
5419179006,11926389537
916096443,994679932
8984955537,829642194
1606407376,1620569312
1040638271,991364496
1037554069,8272844889
1611173467,3611203746
1620584366,860793205
1067977817,1040638119
5189491687,7071369626
1013918947,914072100
2643052699,8984955519
8276819620,1037553793
2663237228,913720933
914105050,1102452161
7167688570,922749528
1713435249,5419179011
8236657365,2431518350
1416726659,1040539295
1013918979,2449854661
914752269,830589911
8269478253,913720933
1040539261,1037553818
1606407524,7785773643
5415490495,913720950
3956688544,8205116471
991364433,8272765185
8205186523,916096436
5419178996,1040539201
4297300466,1643070511
914752269,1611173468
998967615,1037564599
1067977817,836871083
1003137866,922791615
3956688544,1620436008
2663237228,2449854634
3366322622,8205116470
1024112427,1040638315
994630523,1606449737
2662558429,3935141723
914752272,7182481943
1040638286,914123672
991364496,6488672044
1040539297,1037554069
994679487,2449854661
994630575,1039424802
1040638178,915413670
8276853875,1037964992
8205186523,991364446
999517562,8266308764
7785773643,5219611008
8984955537,2663237252
1037248201,914105159
1407116987,994630397
922094025,8703017676
998967619,998967628
2662445109,5430425046
8236657365,914072148
994630523,1620436008
1040638329,1040638125
998967619,994630388
993376309,8984955532
1620584366,6226598543
2662558429,1067977697
993376181,915413670
1040539330,5187195618
1037564595,8273361851
1606557909,862283560
888742711,1620584270
1039425082,2663237225
5419179006,1009926550
1606449558,1040638315
8441772391,1067977877
994679415,2643052712
998967615,994679559
1620584470,916096437
1024112446,1037553846
1416726659,916096437
8266476420,1040539322
1009926521,4230311100
1040637960,8269005541
1040638129,1620435955
5421515215,5920553995
913720992,8213443167
1620569403,916096392
914760086,8213443170
8276853875,1037596080
1037250748,5920554002
8984950807,922791604
1037953291,914123668
1040539297,2663237219
1609207367,4297300562
991364433,4230311100
1039424984,3834615895
1606449889,1040638444
8266476420,1040637759
8276853875,1606407376
2449846950,2081356135
914752272,505388676
993376226,893416838
3611203754,994630388
993376176,1040637883
3611203754,1009926579
8209578684,8205116463
1620569295,1024112453
1037564597,922749561
8276819620,1606407411
1003137866,1102452331
994679904,8983178629
5156177953,1643070583
1620569403,994679795
993376316,8213443170
994679715,994630490
1024112430,2825575097
3343375955,1040539284
5418979998,1643105370
2081356131,4297300464
993376316,689738867
993376181,905155895
7182370443,1037564560
5219584378,7986776044
1102452333,5421515124
1606449766,1620569184
2081356131,1024112450
1024112446,7785773595
1037248225,8984950816
8205116472,8278033730
1416726659,2662608477
1407117004,998967689
994630575,1040638446
914760085,1003137968
8985635398,998560825
5415490495,8984950797
2663230725,5408044455
1003137751,1037621649
1606449889,914105048
991364433,893416821
1037564597,991364496
922791619,860793263
1606407333,916096389
1620584366,1606449963
8983178635,10540180325
8205116472,1620440863
1040539191,1037553814
8205116473,1040638286
1037953315,5920554004
1606407524,838253366
7785773643,4299340362
994679715,1102452331
905155882,1003137837
7167688570,1013888094
2663237252,1003137858
12870741803,7182519376
7182481954,914760094
1037248227,5219659655
913826141,505387111
8984950807,1037553933
914749196,8268928294
5221310053,1024112464
1003137751,914072148
893759833,8209578683
922094025,1040638372
998967624,3834615895
922094010,1102452162
1040638329,994679458
1562400811,914752268
5189491687,8273361856
5219659656,1606535459
1024112427,1040638089
1037250746,5415490500
12870741803,505385947
8209614898,1040638202
1606449575,8205116463
916096344,1039425086
1003137806,2663230727
1040638112,8984950797
1024112446,994679547
1037248227,916166859
916096337,8205116470
1416726659,1037248225
993376176,7463908138
1037953291,1040638112
1620584366,994679411
4297300466,5208698722
8276819620,5187435106
2663237228,5421515215
1040637870,8424188925
1037564597,3896261590
9634565178,5219611008
1037553818,1102452271
7785773643,5187196125
3611203754,2431522763
998956896,1037596072
1040539248,1024112449
1037564597,2663230719
993367306,2662608376
3366322622,1003137849
1606557909,8983308020
1037248161,1643070522
1039424984,8460421854
1407116987,993376314
991364496,905155882
8209614898,922791619
1040539287,2431522758
994630487,890465182
7182370443,862286125
1037250746,831433357
914752271,8193576462
1040638249,5190677089
8209644956,5187195596
2431522763,1067977776
7785773643,922791580
998967669,1040638074
1620569149,1611173475
8269478253,1037564599
5419178996,2662608376
993376183,8273361864
1620436008,5219611439
993376176,1040637722
1611173467,5920554031
4230311096,1643070492
1067977817,1037553820
1037596122,1040539242
1407116987,8273361857
5421514820,1606407411
914752271,1037553832
1037553835,4297300466
914752269,4479204023
1040638247,8269066727
8441772391,5201074742
8205116472,831433357
1040638271,1102452333
1037250738,994679932
1009926517,913722912
1040539330,3956733345
1040539297,5187326471
8209644956,914105112
1037564595,1643070552
994679904,905155895
5212088923,1620559445
5419178464,4297300560
998932487,837159283
1040539287,998977999
2662558429,1642629215
998932487,5415490490
1407117004,893759854
5421515221,1722467969
9634565178,922791615
1040637960,1024112410
8276819620,5202963790
913720952,8218548042
1040539297,1620569086
9634565178,2081472727
1040539287,1620569161
922094010,10540180325
837159283,913576799
998932487,915436260
998967615,8277450042
916096337,1037553792
1037248201,8266423069
1040637831,831433346
1067977659,1040658081
890465212,914072133
8273361862,1722844901
1416726659,8273361858
1040539297,1620584315
922791615,1102485660
1620569403,2663237243
905155882,1037596121
916096445,7118322385
8205116454,1040638392
1039424860,8273361865
1040638286,994630584
8984865122,1040638032
8984950808,1013888094
8984955537,7167688570
893416730,1040637939
1003137806,2449854645
1643070515,4231099779
1040637831,888742719
893759851,8410850525
8269478252,914752223
5419179006,8240212286
913720984,913721032
994680099,2660572004
1037596072,993367426
1040638249,1040638163
1606449889,890509983
1040638112,994680210
998956888,1040638407
9634565178,1067977588
1606557909,4479245845
1037564595,7463907989
1606407376,1037554053
2643052699,991634356
2431522763,2081356133
5421515221,9006449562
1407117004,1040638216
1037596089,5051869890
1606407333,5216045930
1643070515,1037553790
8209614898,1643070583
1039424860,1102452162
2081356142,1037953329
922094010,1037554069
8441772391,3935141722
8205116473,1606449730
998967624,8413750653
1024112427,1643070520
1620569403,5202963796
8985635398,1037953384
1606557909,8677707891
2663230725,993376226
914105217,994630565
1620569149,8984955532
1040637699,1643070538
4231994879,5189495551
913720992,1024112468
8984865122,2604851764
1041173783,890465183
914105050,3956741335
913720992,993367244
1407117004,1024112398
8205116473,993376145
998956896,922774564
8209614898,1037953361
862286125,4238539278
913720992,1024112422
8273361852,1037964214
1606407376,5182288456
993376139,8269478254
8745502802,5219659655
1562400811,838253359
998967624,6720122147
888742711,893416496
914105217,914752220
1037953316,914105048
8209614898,1067977479
1009926517,5260306923
7071369632,8213443170
998932487,1040539220
1040637761,689738867
922094025,991634353
998967624,1642629239
8205116454,860796330
1040638129,1024112426
2662445109,1003137899
1037554109,888742823
1606523055,998956917
8703017687,1013888126
1606523055,8983178635
12870741803,1040658081
1037553991,998560773
2449846950,1024112458
5419179006,888742823
1039424860,994679932
998956888,1040638218
993367424,828354854
1041173783,5190677075
998967615,1037553916
1009926517,1620440889
8266476420,2081356135
8984955538,1722467969
993376316,994679386
1040539300,5202963793
893759833,6224271872
1040637870,1607989277
8204382580,914749196
1611173467,8984865133
1406547265,8193576461
993376181,994630523
3956688544,1009926566
893416730,1643105370
913790185,5419179005
1606523055,2662608422
1013918976,1037953361
5156177953,5189495541
4231994879,1037553891
8273361862,2449863085
890465182,3706003548
998967669,1620569106
862286125,993367251
1416726659,914112291
5419178464,3786516967
1606449575,7071369626
8983178635,916096453
993376139,994680181
1620569295,1024112430
1040539287,1040539271
1039424860,1067977641
991364496,1040638050
8205116454,1606480837
8205116458,994630559
998592452,1040638450
1606449575,914752221
8441772391,5191743041
1611173467,993367294
5421515212,1040637831
1620436008,8166427413
8269066726,905155882
994679487,1040637822
993376183,5411404516
913720984,1606407252
1037564595,5415490500
1040638249,5191765766
1037248161,994630427
1037554079,2660583898
1407117004,1003137734
862286125,1040637968
8204382580,8218615798
837159283,831433369
1041173783,5219610983
7071369632,8984955538
8703017687,1620569233
5156177953,1024112433
922791619,1040637793
1024112427,8269478254
4444895357,2662558434
8277380488,893759840
8273361852,4238539236
913720984,2449846947
893416730,3901900943
1037250746,830589911
1606449889,998967640
8236657365,993376204
1040637752,1037596121
914760086,1003137753
1040539269,5421515135
916096443,1642629147
8266476420,830589936
1040638034,7188645162
1003137806,1606407244
994630695,998967685
12870741803,5191777668
1013888124,5408044455
1562400811,914752182
994680099,1037596119
1611173467,994679873
1013888124,922094025
998967615,7071369629
914749196,914752269
890465182,888742743
1407117004,914752269
1067977817,1642629252
893759851,1040539300
1606449575,1642629147
1040637761,1024112468
994630575,893416821
1040638129,8266144900
1040539261,5219578831
1040638372,1866761848
8277380488,9130174662
1606449558,8209578683
913790185,1013918984
998967615,1024112399
3956688544,8441772390
1009926521,1037554079
1037248225,915415302
1040638034,1037248158
1003137806,4297300450
1040539305,1606535464
1040638112,1039425027
888742711,1407116987
5418979998,5430425010
2449846950,5418979998
8276853875,993376295
1013888124,1037953354
994679904,1037596122
1037564597,1013888170
991634363,993367237
1606407376,1620569312
916096344,5156177952
916096443,8269692871
1040637960,1040638047
1606407376,9009327213
4230311096,1037953386
916096344,5260306923
922774558,1606342096
994679904,1037553982
1643070549,1620569139
1620584366,5219659656
5212088923,838253429
8209644956,1003137745
1037553991,998956886
1037596122,8819700521
1643105365,913720924
1643105365,2449854648
1037596072,905155895
2662445109,1642629271
993367306,8984950806
8209644956,1040539259
8205116472,7463907989
890465182,2662445097
1024112430,1040539209
1067977659,1040539226
1003137806,915415851
1039425082,7986732145
5419178464,1620569106
1009926521,4479245845
5421515215,8441772381
916096445,994630420
8205116458,914123661
1606407524,5158121470
1606557909,1024112426
4231994879,7785773595
994630575,8212566419
8205186523,1003137940
1024112430,994630443
916096349,1040638343
888742711,998560778
8984865122,922754503
8266308768,914752181
914760086,8205116466
5415490495,2449846950
1037554079,890465278
1041173783,862237663
5219659656,5221859670
1039424984,914105217
1039424860,998967635
1606449575,893759854
999517562,1040539258
1080993847,914752182
1620584507,8276950505
993376309,1040638236
1620569403,1040638286
1040637870,893416489
1620584366,1037553814
1024112427,1620569295
1037554109,1040638074
1606407524,1606407423
993376176,993367259
998967615,5430425049
993367307,913720933
8703017687,1040539265
8984865122,5182837670
8441772391,831433357
8266476420,5920554004
8984865122,7071369639
2662445109,914760063
5419179006,838253363
4444895357,1040638282
1037596119,1037596099
1037554079,838253361
1037596089,8441772392
7182296174,1067977941
2663237228,1024112452
1037553818,915413668
1037250746,4299340358
1040637831,1013888190
916096445,8277102378
4231994879,994679389
993376183,914752232
8745502802,893416556
7785773643,7182481954
1040638247,994630399
922774558,8270062526
916096337,994630427
1040638034,1040638307
913720952,6224271872
5421514820,8193576461
4230311096,8982960043
890465182,1407116987
8983178635,1024112428
8205116473,860793201
1037250746,5187435107
1067977659,1606407333
916096344,1024112468
5221310053,913790185
1606407333,3366322622
1013888124,922774574
2663237228,5219611438
8236657365,3935141721
1606407376,998956891
914105217,860793236
1037554079,3129767247
1052966626,2663237244
1620440889,2663230719
5920554011,905155842
8209614898,1040637831
1620584507,8982960088
8441772391,3343375977
916096344,994680099
8205116458,1037554034
8745502802,3935141722
8266476420,2604851760
5419178464,5419179010
888742711,1040637727
1037953315,999517562
913720952,893759883
893759851,4479204027
5419178460,913826126
8205186523,1102452271
994680099,991634356
7785773643,922749539
8269478252,4479246039
993367307,994679547
1037564595,1040637822
1040539248,998978003
9009327213,1037621636
8205116454,916096392
991364496,913790128
893759833,998956888
916096288,8272765180
7182296174,8983178629
1037248161,8984955529
914760086,8272844888
1040637752,1037553791
1040638271,860793174
998967619,1037553914
914749196,1039425157
922791615,1609201672
1620584470,8984955532
993376183,836871083
1407117004,1013888159
993367424,998977998
1040637752,8236657365
1407117004,890509979
1039425082,1040539306
1620584507,3956688543
1040638249,5419178460
3366322622,8441772381
8269478252,914760063
2663237228,1606449639
993367307,905155820
1643070549,8441772388
1040539330,1037248160
1040539191,1606407444
4231994879,1611173498
1037596089,1040638216
1040637831,994679904
1643070549,1606449878
7167688570,5219640633
1013918947,1040637717
913720992,1040539306
8236657365,1024112410
1606557909,893416821
2663237252,922791580
1037250746,5421515130
1037953315,1037554079
922094010,1040539312
1606449889,916096344
1102452333,8273018595
994630487,1037553942
1040539260,914752246
888742711,913720933
8236657365,998560781
1040637752,1039424781
5421515212,922754494
914752269,915436255
1643070549,916096453
1040637960,922791599
9634565178,5419178460
8209644956,1643070500
3366322622,1024112450
8209644956,913826126
1620436008,1037596090
1609207367,8983178637
8984955538,1606407366
905155882,1013918965
1562400811,991634363
993376183,994630487
1003137751,893416654
2449854645,914105217
1643070549,1620436959
1040539305,5221886435
1406547265,8205116478
1620569149,1040539308
1606407333,5202963796
8205116472,998978003
1037248201,916096316
7182296174,915436256
916096344,915413497
1037596122,1606407366
1037248201,5221886436
8273361862,8218548037
8204382580,1609207367
8984865122,994679806
1102452333,1040638178
1406547265,905155859
1606557909,5920553995
12870741803,5191743052
1620584366,893416530
1040637870,505388658
1037248161,1620569309
1102452333,5419178464
1041173783,4238539217
1052966626,8278033732
7182481954,8984832776
1037248227,9006449562
994630487,2662445093
1040637831,1942936803
5051869890,1102452331
888742711,8984950788
888742711,5212088922
1040539300,8272844889
8204886540,3841339657
3611203754,1024112392
994679487,860796305
913576776,993376177
913790129,1037964212
1620569149,2657136883
916096288,1003137759
1040638249,993376353
1606407524,8273109254
8276853875,1643070481
1407117004,4428305205
993376226,8984955529
1040539191,998967640
922791619,1609207364
914752269,1620559445
1037596122,1611173495
8209614898,916096399
914760085,994680099
893759851,5202963796
1037248161,993376294
1039424984,1040638145
1037554069,1620569093
1040539191,1620569402
2081356131,1040539195
8984955531,1606449955
1080993847,5156177952
837159283,1606449863
8204382580,893416789
914105217,7182481943
1611173467,6224229889
1040539305,8984955519
1037953316,8269478254
998967624,914752236
905155882,8213443171
3343375955,893416598
4444895357,1620569106
5212088923,1040637784
8266476420,7986732169
893759833,7182296174
8441772391,8278033407
890465212,4238539259
893416730,1037554055
1040539261,3611203697
993367307,914105217
862286125,8726542844
2663237252,1037250713
4297300466,8983178647
5219584378,4299340334
1040637934,8703017676
1620440889,1040539189
8984865122,5219659658
1620584366,2449863086
1040539330,8236688905
994679715,994630620
1040539300,1609207330
994630523,8236657365
1039424984,915415302
5421515212,1643070541
914749196,5219611438
1037554109,915415294
1037250746,505388842
7167688570,8984950813
993376176,1040539172
1606523055,8213443170
999517562,4238539259
1040539297,1611173491
1052966626,993367307
8204382580,1643070583
1620569295,5411404516
7182481954,3935141721
1102452333,1080993847
998932487,1037596104
1013888124,3129767257
1037953316,4238539267
7071369632,916096476
5418979998,994680210
1024112430,1040637857
1037553991,998978009
998956888,3343375955
994630523,8441772390
8273361861,1003137786
913720924,893416556
993367424,1407116987
916096288,8273361858
998978009,914752246
994680099,2643052712
5415490495,994680210
1013918976,913720949
998592452,1037621661
916096443,1067977697
893416730,914752221
5421515221,1024112453
1102452333,5221859670
12870741803,2662558434
1620584470,1037554109
8205116472,5025349531
998967669,991364446
893759833,4479245845
1067977659,916096288
1024112446,838253429
1037564613,1406547265
1040539330,1606449630
12870741803,5202818826
1620436008,5419179005
905155882,993376259
998592452,1040638249
1037596072,1713435249
8204382580,1040539288
1037553835,689739009
7071369632,838253386
1606557909,1040638406
1040638034,2662608376
1040638247,914105050
5419178996,860793236
2662558429,998956896
8269478252,1024112443
8209614898,8410850527
1040539191,5191777679
1620584507,8278033731
994680099,8236688905
8209578684,993367396
1037564597,8983308021
1024112446,1013918965
8984950807,8268928294
1037596122,860793475
1013888124,8247125434
8984950807,5411404516
1040637699,1037553917
1009926521,4550614492
913720924,8276853875
9009327213,1040637857
1040637699,2825575097
8209644956,8269066726
8985635398,1037964214
8984950808,7986901374
1013918976,998956886
3343375955,914105161
8985635398,862283560
4231994879,5419179015
994630487,8273361861
1040539300,2449854663
8209614898,5187326457
1037248227,8985746047
993367424,1040658077
1037250738,993376183
2449854645,993376230
1609207367,914752246
1037596089,913722912
1040539261,1037564614
9634565178,994680150
913826141,1606450049
893759833,1037621631
998967619,1407112884
913826141,5418979991
916096445,905155856
1040539300,1040637726
994679715,1037553884
8984955531,890465184
1407117004,922791580
1039424860,1620569106
913720992,2663237228
1407116987,994679559
8204382580,893416570
922791619,915436255
8983178635,5221886435
913720992,5415490492
1620584470,5189491687
1416726659,689738862
1024112446,8266668592
913720952,1024112411
922774558,1037596109
9009327213,2207530128
1620436008,1037964992
1643070515,5202963793
914749196,2077097640
914760086,8984950813
994630487,5191743049
994680099,1607989278
913720952,1606449742
913826141,914752282
8204886540,8205186522
999517562,1037964221
8236657365,2449854663
5421515221,916096316
1040638372,5187195618
994630695,1039425082
1037596119,11926389537
8745502802,915436265
1037554109,8278033730
916096337,8984950816
893759833,9634565179
1037248201,3956741461
993367307,1722847019
1040638129,8984950798
1037553991,6491351891
993367424,1620436959
922094010,905155820
8273361852,890465198
1037953315,905139371
1606407333,1606407345
914105050,913576799
1040638129,922754507
914752271,5216045929
5419178460,905155886
8236657365,993376151
1037248201,1040638372
8205116454,8982960043
8745502802,1024112453
1040638329,1606449558
1003137751,1037564620
1606523055,1024112433
1040539335,1037553991
1040539261,7785773595
8703017687,8277343313
8269478252,1037553913
998967615,993376343
916096443,3901900946
8266668591,1040539213
1620569295,838253360
5421515221,5156177954
1037250748,1003137786
914752271,860793175
914105217,8272982707
913576776,994679744
998932487,905991585
1013918976,1040638324
8205116458,994679547
8984955537,8424222123
1039424984,913826126
998592452,1643070511
1620440889,9634565179
3366322622,998967632
994679415,1620569117
8266308768,1407112915
5419178464,1642629269
1040539287,3343375977
1003137806,1040637893
8266308768,8413796551
1609207367,3706003548
5221310053,860793197
1080993847,8460421854
1620569295,1037964876
1024112430,1040637928
998932487,1722467969
8269066726,994630485
1102452333,1037953315
5419178996,1067977659
1037564613,8677707891
991364496,689738867
914760085,1040637793
1037596072,186204894
993376226,998592454
913720924,991364496
5419178464,5221310035
994680099,8272844862
7182481954,8213443179
1013918976,5221859670
1039424984,829642194
7182481954,993376156
913790129,1620436959
1040539300,998977999
1606449575,1037554146
890465212,1040638032
1037554079,994630559
998932487,1040638173
1013888124,1620569161
1040638129,915413677
8441772391,1040637960
1040539300,913826788
1037553835,991634359
993367306,1611173482
1643070515,8410853816
1040638329,838253429
1040638112,1040638450
1040539269,8273361864
2663230725,1040638208
1040638247,1620440917
1609207367,8269066726
1606407376,1606407244
893759851,994679586
7167688570,913720971
1037250748,1013918965
893759833,893416654
1620569295,8205116468
8273361861,1037965017
1606523055,1037553911
1606557909,831433369
1040539260,1606449747
1040637934,2449846950
8269478252,916096363
8204886540,998560786
1037250748,7071369639
1040637870,998956899
1040539269,7463907989
1040637699,5418979991
1003137806,1606449963
1040637761,837159275
994679904,1606557909
7071369632,5219659660
3611203754,3956741350
8983178635,8984865132
1643070549,993376183
8273361861,890509962
8984950808,8273361862
914752269,913576799
922094010,8205116478
1102452333,1037596102
8266476420,1039425027
8205116458,2662608439
2081356142,3935141723
7167688570,5920554037
1037953315,8984955535
3343375955,913576790
999517562,1037953364
8269066726,913720933
991634363,8984955538
994630523,905155882
8745502802,914072100
1643070515,2662608370
5156177953,1024112400
1037554069,1080993847
1611173467,998967631
8209578684,8213443167
1067977659,1037554034
1037248201,1024112446
1713435249,5202963789
1037248225,8277450042
1040539297,5221402645
1037596122,8218615798
993367307,1643070567
8266668591,7167697499
993376139,3956741333
8273361862,8984955532
922094025,8193576455
8984865122,915415849
7182296174,915413721
1037564595,8272844862
913826141,1039424870
1040539305,994630439
5219584378,1040539287
8984950808,1039424810
1040637699,2219324154
1040539248,922749561
1037953315,1037953330
1040638446,8247552488
5156177953,1024112429
1037250746,914072135
1037250746,1606407252
5189491687,914749190
1040638112,1040637987
2643052699,994630399
1040637960,1037965017
9009327213,10540180325
2643052699,7118322385
1037564595,922774422
1040638034,1942936803
1643105365,7182370460
8984955538,7071369646
8266668592,5177232386
4231994879,1040638066
1067977817,1040539312
914752269,5408044455
1037564597,998978001
998967615,1037554135
1013918947,1040637682
922094025,1024112448
8276853875,2299747683
1040638178,1067977936
3956688544,991634356
914749196,1040539284
1037248201,1620584470
998592452,1037553851
5920554011,1067977659
5421515221,905139371
8266476420,1003137837
1040638249,1040638178
5415490495,4238539230
1040638112,1040637893
1606407524,1040638028
2449854645,8277102379
1037554079,8205186523
2081356142,994630469
1620584507,838253365
999517562,7182481969
922791615,1040638334
998956896,7986776044
3956688544,1037553814
5418979998,2662608439
8209614898,1611173491
1037564597,3611203697
922791615,1620569369
998967669,998956888
998967615,1009926550
8745502802,7986776056
1416726659,1607974241
8205116454,1037564610
1040638372,1003137751
5418979998,8273361857
5219659656,993376294
994630575,1037953366
8984950808,1037248156
1013888124,834996483
5415490495,8984955524
1102452333,1039424840
1037554069,8273361861
5189491687,3129767257
998967624,922774444
998932487,5421515204
3366322622,7071369649
994630695,1611173495
998932487,8266070202
991634363,1037621649
5219584378,915415295
1037953316,1009926579
1620436008,7182481969
8205116473,1040637973
8273361862,994630626
993376316,5219640634
1037248161,916096445
1037953315,1037553872
1620584470,1067977697
993376183,5219659660
8266668591,2431522758
5156177953,1040539175
1606449766,1040539330
2081356142,2018952701
1013918947,5419178461
5421515212,1620436005
837159283,8193576462
1040539335,3955759139
8984955531,8266457007
916096443,994679586
1040638286,1606498965
1037596122,1606449617
4444895357,922094011
8273361852,1037596134
994680099,1037953361
913720984,914072257
1606449558,914072257
5219584378,1037964978
1040638178,7182296143
8266668592,7118293304
1040539305,1037554069
8273361862,8273361858
2662558429,998592529
1040638112,3955759137
893416730,1037553942
913826141,1067977588
1037553835,1609207330
913576776,922754507
1406547265,913576801
8266476420,1037596089
1040539335,1040637838
8205186523,7188645162
1013918976,4297300450
1040539335,915436276
916096288,1013918984
1040539248,994680175
994679487,914749196
2081356142,5430425049
1040638271,1024112430
1013888124,2081356121
8984955531,5176841004
1102452333,8460421856
1037248225,1024112400
1606449575,1040638203
1037250748,1052966626
1620569403,1037564599
8266308768,993376247
998932487,905155880
1040638249,1040539187
5418979998,993367424
3956688544,8277450043
1037953291,914105050
1040638129,2081472728
1643070515,1040539245
994679487,8269692871
998967624,8218548042
1040638271,8685769737
998592452,3343375961
5051869890,994680151
1040638372,830589918
913576776,893416598
1037248201,922094011
8277380488,994630695
1037953315,913721016
1643070549,5436431438
8269478253,8266457010
1416726659,1037953329
994630487,1067977512
1037596072,8984865138
8209614898,1037953354
1606449558,1643070557
1040638178,1040637795
994630523,5202963789
8984955538,1037953341
1643070549,1040539317
1040638271,6224567009
1562400811,1040638063
1040539300,1040638406
1620440889,8460421857
998956896,890465235
5419178464,913721008
890465212,8276819620
1040638446,1620569086
1713435249,993376230
1407116987,5187435114
1040637960,5260306923
914752272,8277380488
1024112430,8266308768
914760085,1080993840
1606407333,8266070202
1040637934,4230311096
1040637870,1606449705
3611203754,1040638329
1620440889,993367294
1037953315,8441772392
913790129,3955759138
893416730,8218548037
4230311096,8984832775
1040539269,1037621519
1037248225,1080993847
1052966626,6209230925
1037553818,8984955535
1040539260,893759860
7167688570,1040637722
4297300466,1040539211
922791619,1606407411
1009926517,8266457010
1037248227,922094016
1040539330,8273361857
8236657365,1040539321
4297300466,993376230
993367307,1037554047
991364433,913722913
922094025,7182370480
1040638329,1606449747
1620584470,4428305205
1037553991,1040638127
8745502802,998592529
888742711,998978011
2663237252,6209230925
1606449889,913720943
4230311096,9009327214
1037564597,998967637
1040637761,5421515218
1040539260,1040638378
1040539261,993376230
1037596089,914072151
1620584507,913790129
993376139,1611173475
994679487,1037621613
913720992,1040539228
1037553991,3366322624
5219659656,8209614897
1406547265,8269066727
1013918947,998967615
998967615,914752273
8205116458,1013888018
993367424,8204382580
998967669,7463907978
1013918979,1607989277
1013918979,1040539191
1606407333,1040637830
3956688544,914752232
1407116987,914752178
5419178996,5219584380
1620569149,1040539167
1040637761,8240314932
994679487,1040539308
1013918947,1013888162
7785773643,1039425173
1040638249,8677707895
8204886540,994630695
922791615,1024112408
1606407524,1102452162
991364433,888742711
914760086,893759842
893759851,913790128
7167688570,1040539261
2431522763,915413668
4297300466,1003137803
8209614898,913722913
1037553991,916096288
2449854645,998967689
8204382580,1620569175
5421515215,1024112433
1040539335,922094014
5415490495,1037596092
1037564595,5430425061
7182296174,1643070586
1040637761,9009327214
5219659656,998956887
1037596089,8269478254
5419179006,993367251
8204886540,6224229889
1003137866,5190677075
5421514820,905155880
8273361862,2662445108
1040638247,5187435118
8983178635,2207530128
5920554011,1040539305
2662445109,2662608374
1037553991,831433357
1080993847,1620584430
998967669,1037554047
1040638034,7785773595
916096443,8269478249
8984955537,8269066725
994630695,1039425027
5051869890,893759868
5421515215,1037553884
1037596122,6224224761
1606449575,862286125
993367306,1037564614
5419178464,8987018747
1037596119,3366322624
3611203754,916096363
8209578684,994680186
8269066726,1037596128
1040638329,1642629261
998956888,1607974241
5221310053,1037553982
893759851,8983178637
1040638446,998560825
1037248227,8266423069
7182370443,862284782
991364433,5189495547
1606407524,5219640634
1037596119,994630443
1406547265,1606373636
1024112427,2662608399
1037554079,8278033407
2662445109,5221402655
993376226,915415294
916096288,1067977479
8236657365,1024112429
1039424984,888742820
998932487,1642629170
1037564597,8441772392
1040637761,2825575097
1037248201,7118311081
1040539260,922749528
8266476420,1009926560
7182481954,1037553793
1037953316,1037554069
1040539300,893416654
1037248227,1040539263
1407117004,837159275
5421515212,922094020
8209578684,922791578
7071369632,1040637797
991634363,4479204018
8269478253,8213443179
4297300466,5182837670
8983178635,1037554135
1620436008,1900750479
5051869890,913720929
1040638178,8985686192
5415490495,5190677089
2663237252,1102452251
8273361861,1102485351
1013888124,913826180
5051869890,1040539287
8273361862,831433346
8205116458,893416300
916096288,1040638112
916096445,913720933
994630575,860793263
8276819620,913576785
5419179006,8273018595
1037554109,994630591
8441772391,922774444
998978009,5421515139
893759833,915415302
8204886540,1037554013
1620440889,1037248227
893759833,1040637797
7071369632,5156177954
862286125,1040638247
8204886540,914752217
922791619,905155881
1009926521,1037564613
8984950808,913576776
1040637960,1013888159
991634363,1040638074
1067977659,4428305215
2081356142,1040637684
5219659656,8984865133
7182296174,1866761848
